File,Line Number,Route
admin/users_view_3.cfm, 156, users.cfm?sort=user_loginCount&dir=ASC&portal_id=<cfoutput>#thePortalID#&<cfif url.partner_id IS NOT 
admin/users_view_3.cfm, 162, users.cfm?sort=user_clipCount&dir=DESC&portal_id=<cfoutput>#thePortalID#&<cfif url.partner_id IS NOT 
admin/users_view_3.cfm, 164, users.cfm?sort=user_clipCount&dir=ASC&portal_id=<cfoutput>#thePortalID#&<cfif url.partner_id IS NOT 
admin/users_view_3.cfm, 167, users.cfm?sort=user_clipCount&dir=ASC&portal_id=<cfoutput>#thePortalID#&<cfif url.partner_id IS NOT 
admin/users_view_3.cfm, 173, users.cfm?sort=user_clipTime&dir=DESC&portal_id=<cfoutput>#thePortalID#&<cfif url.partner_id IS NOT 
admin/users_view_3.cfm, 175, users.cfm?sort=user_clipTime&dir=ASC&portal_id=<cfoutput>#thePortalID#&<cfif url.partner_id IS NOT 
admin/users_view_3.cfm, 178, users.cfm?sort=user_clipTime&dir=ASC&portal_id=<cfoutput>#thePortalID#&<cfif url.partner_id IS NOT 
admin/users_view_3.cfm, 184, users.cfm?sort=user_points&dir=DESC&portal_id=<cfoutput>#thePortalID#&<cfif url.partner_id IS NOT 
admin/users_view_3.cfm, 186, users.cfm?sort=user_points&dir=ASC&portal_id=<cfoutput>#thePortalID#&<cfif url.partner_id IS NOT 
admin/users_view_3.cfm, 189, users.cfm?sort=user_points&dir=ASC&portal_id=<cfoutput>#thePortalID#&<cfif url.partner_id IS NOT 
admin/users_view_3.cfm, 205, edit_user.cfm?<cfoutput><cfif url.partner_id IS NOT 
admin/users_view_3.cfm, 207, invite.cfm?<cfoutput>user_id=#userData.user_id#</cfoutput>
admin/users_view_3.cfm, 212, activity_report.cfm?<cfoutput><cfif url.partner_id IS NOT 
admin/users_view_3.cfm, 213, report_training_individual.cfm?<cfoutput><cfif url.partner_id IS NOT 
admin/users_view_3.cfm, 215, user_history.cfm?u=#userData.user_id#
admin/users_view_3.cfm, 216, user_mirror.cfm?u=#userData.user_id#
admin/billing/add_document.cfm, 34, javascript:;
admin/billing/billing.cfm, 255, items.cfm
admin/billing/billing.cfm, 256, /admin/report_msp.cfm
admin/billing/billing.cfm, 262, None
admin/billing/billing.cfm, 320, details.cfm?<cfoutput>p=#TierStarterCustomerData.portal_id#</cfoutput>
admin/billing/billing.cfm, 380, details.cfm?<cfoutput>p=#TierEssentialsCustomerData.portal_id#</cfoutput>
admin/billing/billing.cfm, 440, details.cfm?<cfoutput>p=#TierPremierCustomerData.portal_id#</cfoutput>
admin/billing/billing.cfm, 500, details.cfm?<cfoutput>p=#Tier1CustomerData.portal_id#</cfoutput>
admin/billing/billing.cfm, 560, details.cfm?<cfoutput>p=#tier2CustomerData.portal_id#</cfoutput>
admin/billing/billing.cfm, 620, details.cfm?<cfoutput>p=#tier3CustomerData.portal_id#</cfoutput>
admin/billing/billing.cfm, 680, details.cfm?<cfoutput>p=#TierOtherCustomerData.portal_id#</cfoutput>
admin/billing/billing.cfm, 692, #reminderDel
admin/billing/billing.cfm, 714, #reminderCon
admin/billing/details.cfm, 54, billing.cfm
admin/billing/details.cfm, 64, /admin/edit_portal.cfm?portal_id=#portalData.portal_id#&filter=4&namesearch&sort=portal_name&dir=ASC
admin/billing/details.cfm, 170, #reminderDel
admin/billing/get_billingitems.cfm, 66, add_billing_item.cfm?p=#url.p#
admin/billing/get_billingitems.cfm, 121, edit_billing_item.cfm?bi=#billingItemData.billingitem_id#
admin/billing/get_billingitems.cfm, 122, billingitem_history.cfm?<cfoutput>i=#billingItemData.billingitem_id#</cfoutput>
admin/billing/get_coop.cfm, 37, add_coop.cfm?p=#url.p#
admin/billing/get_coop.cfm, 55, edit_coop.cfm?c=#coopData.coop_id#
admin/billing/get_coop.cfm, 56, coop_history.cfm?<cfoutput>i=#coopData.coop_id#</cfoutput>
admin/billing/get_customers.cfm, 117, edit_billing_customer.cfm?p=#customerData.portal_id#
admin/billing/get_docs.cfm, 50, add_document.cfm?p=#URL.p#
admin/billing/get_docs.cfm, 65, edit_document.cfm?d=#docData.bd_id#
admin/billing/get_docs.cfm, 66, download.cfm?d=#docData.bd_id#
admin/billing/get_docs.cfm, 67, doc_history.cfm?<cfoutput>i=#docData.bd_id#</cfoutput>
admin/billing/items.cfm, 31, billing.cfm
admin/billing/items.cfm, 41, add_item.cfm
admin/billing/items.cfm, 63, edit_item.cfm?<cfoutput>i=#itemData.item_id#</cfoutput>
admin/billing/items.cfm, 64, item_history.cfm?<cfoutput>i=#itemData.item_id#</cfoutput>
admin/billing/items.cfm, 70, None
admin/billing/items.cfm, 90, ##reminderDel#itemData.item_id#
admin/cybersecurity/Assignment_User_Compliance.cfm, 58, report_partner.cfm?r=<cfoutput>#url.r#</cfoutput>
admin/cybersecurity/Assignment_User_Compliance.cfm, 60, report_portal.cfm?r=<cfoutput>#url.r#</cfoutput>
admin/cybersecurity/Assignment_User_Compliance.cfm, 66, campaigns.cfm
admin/cybersecurity/Assignment_User_Compliance.cfm, 76, index.cfm
admin/cybersecurity/Assignment_User_Compliance.cfm, 137, Assignment_User_Compliance_pdf.cfm?policy_id=#url.policy_id#&customer_id=#url.customer_id#&ir=#ir#&p=#url.p#
admin/cybersecurity/Assignment_User_Compliance.cfm, 140, Assignment_User_Compliance_excel.cfm?policy_id=#url.policy_id#&customer_id=#url.customer_id#&p=#url.p#
admin/cybersecurity/Assignment_User_Compliance.cfm, 143, Assignment_User_Compliance_pdf_send.cfm?policy_id=#url.policy_id#&customer_id=#url.customer_id#
admin/cybersecurity/audit.cfm, 77, report_portal.cfm?p=<cfoutput>#url.p#</cfoutput>
admin/cybersecurity/audit.cfm, 198, audit_process.cfm?p=<cfoutput>#url.p#
admin/cybersecurity/edit_customer.cfm, 41, getCustomers.cfm
admin/cybersecurity/edit_customer.cfm, 59, getCustomers.cfm
admin/cybersecurity/insights_report_partner.cfm, 80, insights_report_partner_export.cfm?r=<cfoutput>#url.r#</cfoutput>
admin/cybersecurity/insights_report_partner.cfm, 91, ##help_insights_score
admin/cybersecurity/insights_report_partner.cfm, 96, insights_report_portal.cfm?p=#parentData.portal_id#
admin/cybersecurity/insights_report_partner.cfm, 119, insights_report_portal.cfm?p=#portalData.portal_id#
admin/cybersecurity/insights_report_portal.cfm, 181, insights_report_partner.cfm?r=<cfoutput>#url.r#</cfoutput>
admin/cybersecurity/insights_report_portal.cfm, 218, insights_report_portal_export.cfm?p=<cfoutput>#url.p#</cfoutput>
admin/cybersecurity/insights_report_portal.cfm, 226, ##help_overall_insights_score
admin/cybersecurity/insights_report_portal.cfm, 256, insights_report_portal.cfm?sort=user_lastname&dir=DESC<cfoutput>&p=#url.p#&r=#url.r#</cfoutput>
admin/cybersecurity/insights_report_portal.cfm, 258, insights_report_portal.cfm?sort=user_lastname&dir=ASC<cfoutput>&p=#url.p#&r=#url.r#</cfoutput>
admin/cybersecurity/insights_report_portal.cfm, 261, insights_report_portal.cfm?sort=user_lastname&dir=ASC<cfoutput>&p=#url.p#&r=#url.r#</cfoutput>
admin/cybersecurity/insights_report_portal.cfm, 267, insights_report_portal.cfm?sort=user_firstname&dir=DESC<cfoutput>&p=#url.p#&r=#url.r#</cfoutput>
admin/cybersecurity/insights_report_portal.cfm, 269, insights_report_portal.cfm?sort=user_firstname&dir=ASC<cfoutput>&p=#url.p#&r=#url.r#</cfoutput>
admin/cybersecurity/insights_report_portal.cfm, 272, insights_report_portal.cfm?sort=user_firstname&dir=ASC<cfoutput>&p=#url.p#&r=#url.r#</cfoutput>
admin/cybersecurity/insights_report_portal.cfm, 279, insights_report_portal.cfm?sort=user_insights_score&dir=DESC<cfoutput>&p=#url.p#&r=#url.r#</cfoutput>
admin/cybersecurity/insights_report_portal.cfm, 281, insights_report_portal.cfm?sort=user_insights_score&dir=ASC<cfoutput>&p=#url.p#&r=#url.r#</cfoutput>
admin/cybersecurity/insights_report_portal.cfm, 284, insights_report_portal.cfm?sort=user_insights_score&dir=ASC<cfoutput>&p=#url.p#&r=#url.r#</cfoutput>
admin/cybersecurity/insights_report_portal.cfm, 285, #help_insights_score
admin/cybersecurity/insights_report_portal.cfm, 287, #help_insights_score
admin/cybersecurity/report_partner.cfm, 90, report_partner_export.cfm?r=<cfoutput>#url.r#</cfoutput>
admin/cybersecurity/report_partner.cfm, 98, ##help_overall_security_score
admin/cybersecurity/report_partner.cfm, 99, ##help_overall_phishing_compliance
admin/cybersecurity/report_partner.cfm, 109, report_portal.cfm?p=#parentData.portal_id#
admin/cybersecurity/report_partner.cfm, 110, report_partner_training.cfm?r=#parentData.portal_id#
admin/cybersecurity/report_partner.cfm, 155, report_portal.cfm?p=#pData.portal_id#
admin/cybersecurity/report_partner_training.cfm, 71, report_partner.cfm?r=<cfoutput>#url.r#</cfoutput>
admin/cybersecurity/report_partner_training.cfm, 89, report_partner_training_pdf.cfm?r=<cfoutput>#url.r#&ir=#ir#</cfoutput>
admin/cybersecurity/report_partner_training.cfm, 103, ##help_overall_security_score
admin/cybersecurity/report_partner_training.cfm, 129, report_portal.cfm?p=#parentData.portal_id#
admin/cybersecurity/report_partner_training.cfm, 230, report_portal.cfm?p=#pData.portal_id#
admin/cybersecurity/report_portal.cfm, 198, /admin/edit_portal.cfm?portal_id=#url.p#&filter=4&d=&r=#url.r#&sort=portal_name&dir=ASC&namesearch=
admin/cybersecurity/report_portal.cfm, 257, report_partner.cfm?r=<cfoutput>#url.r#</cfoutput>
admin/cybersecurity/report_portal.cfm, 298, report_portal_pdf.cfm?p=<cfoutput>#url.p#&ir=#ir#</cfoutput>
admin/cybersecurity/report_portal.cfm, 300, report_portal_export.cfm?p=<cfoutput>#url.p#</cfoutput>
admin/cybersecurity/report_portal.cfm, 309, audit.cfm?p=<cfoutput>#url.p#</cfoutput>
admin/cybersecurity/report_portal.cfm, 315, ##help_overall_security_score
admin/cybersecurity/report_portal.cfm, 319, ##help_overall_phishing_compliance
admin/cybersecurity/report_portal.cfm, 375, Assignment_User_Compliance.cfm?policy_id=#rt#&customer_id=#form.customer_id#&r=#url.r#&p=#url.p#
admin/cybersecurity/report_portal.cfm, 502, ##send_email
admin/cybersecurity/report_portal.cfm, 504, ##help_user_compliance
admin/cybersecurity/report_portal.cfm, 505, ##active_assignments
admin/cybersecurity/report_portal.cfm, 506, ##help_user_score
admin/cybersecurity/report_portal.cfm, 508, ##help_difficulty
admin/cybersecurity/report_portal.cfm, 509, ##help_action
admin/cybersecurity/report_portal.cfm, 529, None
admin/cybersecurity/report_portal.cfm, 547, ##non_compliant
admin/cybersecurity/report_portal.cfm, 568, ##non_compliant
admin/cybersecurity/report_portal.cfm, 617, restore_user.cfm?customer_id=#portalData.portal_cyberhoot_id#&id=#userCHq.id#&userz_id=#usersPortal.user_id#&p=#url.p#
admin/cybersecurity/report_portal.cfm, 620, archive_user.cfm?customer_id=#portalData.portal_cyberhoot_id#&id=#userCHq.id#&userz_id=#usersPortal.user_id#&p=#url.p#
admin/cybersecurity/report_portal.cfm, 808, #reminderCon
admin/cybersecurity/report_portal_pdf.cfm, 330, ##non_compliant
admin/cybersecurity/report_portal_pdf_send.cfm, 482, ##non_compliant
admin/cybersecurity/report_users.cfm, 228, report_partner.cfm?r=<cfoutput>#url.r#</cfoutput>
admin/cybersecurity/report_users.cfm, 266, audit.cfm?p=<cfoutput>#url.p#</cfoutput>
admin/cybersecurity/report_users.cfm, 272, ##help_overall_security_score
admin/cybersecurity/report_users.cfm, 276, ##help_overall_phishing_compliance
admin/cybersecurity/report_users.cfm, 343, ##help_user_compliance
admin/cybersecurity/report_users.cfm, 344, ##help_user_score
admin/cybersecurity/report_users.cfm, 347, ##help_difficulty
admin/cybersecurity/report_users.cfm, 348, ##help_action
admin/cybersecurity/report_users.cfm, 421, restore_user.cfm?customer_id=#portalData.portal_cyberhoot_id#&id=#userCHq.id#&userz_id=#usersPortal.user_id#&p=#url.p#
admin/cybersecurity/report_users.cfm, 424, archive_user.cfm?customer_id=#portalData.portal_cyberhoot_id#&id=#userCHq.id#&userz_id=#usersPortal.user_id#&p=#url.p#
admin/cybersecurity/tp_ct_portal_edit.cfm, 22, #help_cyberhoot_id
admin/cybersecurity/tp_ct_portal_edit.cfm, 31, #help_cyberhoot_manager_firstname
admin/cybersecurity/tp_ct_portal_edit.cfm, 35, #help_cyberhoot_manager_lastname
admin/cybersecurity/tp_ct_portal_edit.cfm, 39, #help_cyberhoot_manager_email
admin/cybersecurity/tp_ct_portal_edit.cfm, 43, #help_cyberhoot_start_date
admin/cybersecurity/archive/audit.cfm, 77, report_portal.cfm?p=<cfoutput>#url.p#</cfoutput>
admin/cybersecurity/archive/audit.cfm, 199, audit_process.cfm?p=<cfoutput>#url.p#
admin/cybersecurity/archive/report_partner.cfm, 81, report_partner_export.cfm?r=<cfoutput>#url.r#</cfoutput>
admin/cybersecurity/archive/report_partner.cfm, 89, ##help_overall_security_score
admin/cybersecurity/archive/report_partner.cfm, 90, ##help_overall_phishing_compliance
admin/cybersecurity/archive/report_partner.cfm, 98, report_portal.cfm?p=#parentData.portal_id#
admin/cybersecurity/archive/report_partner.cfm, 142, report_portal.cfm?p=#pData.portal_id#
admin/cybersecurity/archive/report_portal.cfm, 186, /admin/edit_portal.cfm?portal_id=#url.p#&filter=4&d=&r=#url.r#&sort=portal_name&dir=ASC&namesearch=
admin/cybersecurity/archive/report_portal.cfm, 236, report_partner.cfm?r=<cfoutput>#url.r#</cfoutput>
admin/cybersecurity/archive/report_portal.cfm, 274, report_portal_export.cfm?p=<cfoutput>#url.p#</cfoutput>
admin/cybersecurity/archive/report_portal.cfm, 280, audit.cfm?p=<cfoutput>#url.p#</cfoutput>
admin/cybersecurity/archive/report_portal.cfm, 286, ##help_overall_security_score
admin/cybersecurity/archive/report_portal.cfm, 290, ##help_overall_phishing_compliance
admin/cybersecurity/archive/report_portal.cfm, 466, ##help_user_compliance
admin/cybersecurity/archive/report_portal.cfm, 468, ##active_assignments
admin/cybersecurity/archive/report_portal.cfm, 469, ##help_user_score
admin/cybersecurity/archive/report_portal.cfm, 471, ##help_difficulty
admin/cybersecurity/archive/report_portal.cfm, 472, ##help_action
admin/cybersecurity/archive/report_portal.cfm, 499, ##non_compliant
admin/cybersecurity/archive/report_portal.cfm, 522, ##non_compliant
admin/cybersecurity/archive/report_portal.cfm, 571, restore_user.cfm?customer_id=#portalData.portal_cyberhoot_id#&id=#userCHq.id#&userz_id=#usersPortal.user_id#&p=#url.p#
admin/cybersecurity/archive/report_portal.cfm, 574, archive_user.cfm?customer_id=#portalData.portal_cyberhoot_id#&id=#userCHq.id#&userz_id=#usersPortal.user_id#&p=#url.p#
admin/cybersecurity/archive/report_users.cfm, 198, report_partner.cfm?r=<cfoutput>#url.r#</cfoutput>
admin/cybersecurity/archive/report_users.cfm, 236, audit.cfm?p=<cfoutput>#url.p#</cfoutput>
admin/cybersecurity/archive/report_users.cfm, 242, ##help_overall_security_score
admin/cybersecurity/archive/report_users.cfm, 246, ##help_overall_phishing_compliance
admin/cybersecurity/archive/report_users.cfm, 313, ##help_user_compliance
admin/cybersecurity/archive/report_users.cfm, 314, ##help_user_score
admin/cybersecurity/archive/report_users.cfm, 317, ##help_difficulty
admin/cybersecurity/archive/report_users.cfm, 318, ##help_action
admin/cybersecurity/archive/report_users.cfm, 391, restore_user.cfm?customer_id=#portalData.portal_cyberhoot_id#&id=#userCHq.id#&userz_id=#usersPortal.user_id#&p=#url.p#
admin/cybersecurity/archive/report_users.cfm, 394, archive_user.cfm?customer_id=#portalData.portal_cyberhoot_id#&id=#userCHq.id#&userz_id=#usersPortal.user_id#&p=#url.p#
admin/dashboard/dashboard_courses.cfm, 51, /course.cfm?c=#globalLessonUseData2.course_id#
admin/dashboard/dashboard_courses.cfm, 52, /course.cfm?c=#globalLessonUseData2.course_id#
admin/dashboard/dashboard_lessons.cfm, 51, /lesson.cfm?l=#clipData.clip_id#
admin/dashboard/dashboard_lessons.cfm, 52, /lesson.cfm?l=#clipData.clip_id#
admin/dashboard/dashboard_lp.cfm, 153, /admin/lp/lp_overall.cfm?a=#assignmentData.assignment_id#
admin/dashboard/dashboard_sa.cfm, 35, /admin/cybersecurity/report_partner.cfm?r=<cfoutput>#url.r#</cfoutput>
admin/dashboard/dashboard_sa.cfm, 37, /admin/cybersecurity/report_portal.cfm?p=<cfoutput>#url.p#</cfoutput>
admin/dashboard/dashboard_sa.cfm, 69, /admin/cybersecurity/insights_report_partner.cfm?r=<cfoutput>#url.r#</cfoutput>
admin/dashboard/dashboard_sa.cfm, 71, /admin/cybersecurity/insights_report_portal.cfm?p=<cfoutput>#url.p#</cfoutput>
admin/drip/add_drip.cfm, 119, campaigns.cfm?<cfoutput><cfif url.partner_id IS NOT 
admin/drip/add_drip.cfm, 209, ""javascript:showHide(dataOU#ouData.ou_id#,ou#ouData.ou_id#)""
admin/drip/add_drip.cfm, 226, ""javascript:showHide(dataSOU#souData.sou_id#,sou#souData.sou_id#)""
admin/drip/add_drip.cfm, 316, ""javascript:showHide(dataSOU#souData.sou_id#,sou#souData.sou_id#)""
admin/drip/add_drop.cfm, 108, campaign_details.cfm?<cfoutput><cfif url.partner_id IS NOT 
admin/drip/add_template.cfm, 48, templates.cfm?<cfoutput><cfif url.partner_id IS NOT 
admin/drip/add_template_drop.cfm, 65, template_details.cfm?<cfoutput><cfif url.partner_id IS NOT 
admin/drip/campaigns.cfm, 257, add_drip.cfm?<cfoutput><cfif url.partner_id IS NOT 
admin/drip/campaigns.cfm, 324, campaigns.cfm?sort=drip_name&dir=DESC&<cfoutput><cfif url.partner_id IS NOT 
admin/drip/campaigns.cfm, 326, campaigns.cfm?sort=drip_name&dir=ASC&<cfoutput><cfif url.partner_id IS NOT 
admin/drip/campaigns.cfm, 329, campaigns.cfm?sort=drip_name&dir=ASC&<cfoutput><cfif url.partner_id IS NOT 
admin/drip/campaigns.cfm, 335, campaigns.cfm?sort=drop_count&dir=DESC&<cfoutput><cfif url.partner_id IS NOT 
admin/drip/campaigns.cfm, 337, campaigns.cfm?sort=drop_count&dir=ASC&<cfoutput><cfif url.partner_id IS NOT 
admin/drip/campaigns.cfm, 340, campaigns.cfm?sort=drop_count&dir=ASC&<cfoutput><cfif url.partner_id IS NOT 
admin/drip/campaigns.cfm, 347, campaigns.cfm?sort=drip_watches&dir=DESC&<cfoutput><cfif url.partner_id IS NOT 
admin/drip/campaigns.cfm, 349, campaigns.cfm?sort=drip_watches&dir=ASC&<cfoutput><cfif url.partner_id IS NOT 
admin/drip/campaigns.cfm, 352, campaigns.cfm?sort=drip_watches&dir=ASC&<cfoutput><cfif url.partner_id IS NOT 
admin/drip/campaigns.cfm, 358, campaigns.cfm?sort=drip_correct&dir=DESC&<cfoutput><cfif url.partner_id IS NOT 
admin/drip/campaigns.cfm, 360, campaigns.cfm?sort=drip_correct&dir=ASC&<cfoutput><cfif url.partner_id IS NOT 
admin/drip/campaigns.cfm, 363, campaigns.cfm?sort=drip_correct&dir=ASC&<cfoutput><cfif url.partner_id IS NOT 
admin/drip/campaigns.cfm, 376, insights_details.cfm?<cfoutput><cfif url.partner_id IS NOT 
admin/drip/campaigns.cfm, 395, m365_insights_details.cfm?<cfoutput><cfif url.partner_id IS NOT 
admin/drip/campaigns.cfm, 416, edit_drip.cfm?<cfoutput><cfif url.partner_id IS NOT 
admin/drip/campaigns.cfm, 419, campaign_details.cfm?<cfoutput><cfif url.partner_id IS NOT 
admin/drip/campaigns.cfm, 420, campaign_history.cfm?d=#dripData.drip_id#
admin/drip/campaigns.cfm, 443, #reminderDel
admin/drip/campaigns.cfm, 465, #reminderCon
admin/drip/campaign_details.cfm, 110, campaigns.cfm
admin/drip/campaign_details.cfm, 120, edit_drip.cfm?<cfif url.partner_id IS NOT 
admin/drip/campaign_details.cfm, 134, use_template.cfm?<cfif url.partner_id IS NOT 
admin/drip/campaign_details.cfm, 135, add_drop.cfm?<cfif url.partner_id IS NOT 
admin/drip/campaign_details.cfm, 136, set_intervals.cfm?<cfif url.partner_id IS NOT 
admin/drip/campaign_details.cfm, 195, javascript:goReset(#dripData.user_id#)
admin/drip/campaign_details.cfm, 217, #reminderDel
admin/drip/campaign_details.cfm, 236, pause_drip.cfm?<cfoutput><cfif url.partner_id IS NOT 
admin/drip/campaign_details.cfm, 244, #reminderCon
admin/drip/campaign_details.cfm, 256, #
admin/drip/drip_process.cfm, 40, campaigns.cfm
admin/drip/edit_drip.cfm, 160, campaigns.cfm?<cfoutput><cfif url.partner_id IS NOT 
admin/drip/edit_drip.cfm, 283, ""javascript:showHide(dataOU#ouData.ou_id#,ou#ouData.ou_id#)""
admin/drip/edit_drip.cfm, 314, ""javascript:showHide(dataSOU#souData.sou_id#,sou#souData.sou_id#)""
admin/drip/edit_drip.cfm, 404, ""javascript:showHide(dataSOU#souData.sou_id#,sou#souData.sou_id#)""
admin/drip/edit_template.cfm, 33, templates.cfm?<cfoutput><cfif url.partner_id IS NOT 
admin/drip/get_drops.cfm, 77, drop_interval.cfm?d=#dropData.drop_id#
admin/drip/insights_details.cfm, 80, campaigns.cfm
admin/drip/insights_email_blast.cfm, 93, https://teams.microsoft.com/l/entity/#emailPortalData.portal_manifest_app_id#/com.etraininglibrary.m365
admin/drip/insights_email_blast.cfm, 95, https://teams.microsoft.com/l/entity/#emailPortalData.portal_manifest_app_id#/com.cliptraining.o365
admin/drip/insights_email_blast.cfm, 100, #emailPortalData.sso_url#
admin/drip/insights_email_blast.cfm, 104, #theSiteProtocol##thePortalName##theSiteDomain#
